id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
1084133354363229871,Bilocale Oltre il Colle,22398613,Pierre,,Oltre il Colle,45.89202094257408,9.794127068452005,Entire home/apt,46,6,0,,,1,249,0,CIR 016146-LNI-00002
1084153332780317955,Happy House,348194848,Giandomenico,,Costa di Mezzate,45.66333854180515,9.791509128836044,Entire home/apt,75,1,3,2024-05-26,1.00,1,205,3,016084-CNI-00004
1084568267842397862,Centro storico - La casa del Duca,470955550,Marcelo Eduardo,,Bergamo,45.7061309,9.6648122,Entire home/apt,61,1,33,2024-06-17,7.39,12,238,33,016024-CNI-00833
1084790257927082617,IseoLakeRental - Villa Flavia,30792380,Nala Srl,,Riva di Solto,45.782550935842394,10.03969480317993,Entire home/apt,264,1,3,2024-06-12,1.58,47,77,3,016180-CNI-00017
1084821727253220738,IseoLakeRental - Casa del Pescatore Attico,30792380,Nala Srl,,Riva di Solto,45.77268033098398,10.037953953967266,Entire home/apt,220,1,1,2024-03-23,0.30,47,233,1,016180-CNI-00024
1084835541617028454,IseoLakeRental - Casa del Pescatore 2° piano,30792380,Nala Srl,,Riva di Solto,45.77266536410848,10.037975411639385,Entire home/apt,220,1,0,,,47,206,0,016180-CNI-00024
1084847638429654574,IseoLakeRental - Costa del Sole,30792380,Nala Srl,,Riva di Solto,45.7812436807053,10.038696078712244,Entire home/apt,154,1,0,,,47,71,0,016180-LNI-00012
1084849724674243825,IseoLakeRental - Villa Alessandra,30792380,Nala Srl,,Riva di Solto,45.7667542,10.0357463,Entire home/apt,440,1,2,2024-05-20,1.20,47,81,2,016180-LNI-00009
1085336801695006948,B&B Centro Storico LaCasadiAlba con colazione,560640216,Alba,,Ardesio,45.939045269621,9.93048744565549,Entire home/apt,99,1,0,,,1,135,0,016012-CNI-00006 T02820
1085448075878216596,Luxury Suite in BG Center,61414283,Jes,,Bergamo,45.685443557488405,9.662641151868623,Entire home/apt,138,1,17,2024-06-14,3.86,17,328,17,
1085449513069657922,Loft alto con vista Città Alta,61414283,Jes,,Bergamo,45.68077935291125,9.657626777765174,Entire home/apt,96,1,10,2024-05-19,2.34,17,269,10,
1085535646226522333,IseoLakeRental - Casa Luisa,30792380,Nala Srl,,Riva di Solto,45.77360821780303,10.036696459524531,Entire home/apt,132,1,2,2024-06-09,0.60,47,67,2,016180-CNI-0009
1085545801905858966,IseoLakeRental - Casa Trentapassi,30792380,Nala Srl,,Riva di Solto,45.77580201783425,10.043278723278823,Entire home/apt,198,1,0,,,47,37,0,016180-LNI-00015
1085555321546241554,IseoLakeRental - Casa Chiara,30792380,Nala Srl,,Riva di Solto,45.779151800000015,10.04094049629515,Entire home/apt,99,1,2,2024-05-18,0.94,47,80,2,016180-LNI-00004
1086119085536361399,FEEL - Dream Terrace Apartment,384031133,Feel,,Bergamo,45.694852597966594,9.677793982496052,Entire home/apt,177,1,1,2024-05-01,0.49,35,269,1,
1086197243290991440,Art Street Studio,27314782,Valentina,,Bergamo,45.7045992701726,9.676901385425712,Entire home/apt,89,1,2,2024-05-10,0.55,8,238,2,
1086715335401765291,Casa Vacanze Elisa,510436006,Storicity,,Bergamo,45.71227938991642,9.681568724472392,Entire home/apt,95,2,1,2024-03-31,0.33,6,147,1,
1086771385818514460,Ampio e luminoso bilocale con posto auto,14316343,Giovanna,,Bergamo,45.701111,9.6795744,Entire home/apt,71,2,20,2024-06-16,5.66,1,172,20,CIR 016024 - CIM 00702
1086861036029838374,Casa Mima Casa Vacanze,560740537,Cindy M,,Bergamo,45.69570122981166,9.688849204496355,Entire home/apt,96,1,39,2024-06-20,8.30,1,238,39,
1087480188435637688,Il riccio,43716069,Piera,,Lovere,45.81820184527329,10.079863306249308,Entire home/apt,92,2,0,,,2,308,0,016128-LNI-00031
1087619532387449670,Friendly Pota-Space Room Appartamento condiviso,180687771,Marco,,Treviolo,45.67341761947044,9.610373108785335,Private room,64,1,3,2024-05-19,1.73,3,268,3,
1087644498786597669,Casa Panorama- 7 min d'auto da/x aeroporto e fiera,559241918,Marco,,Seriate,45.68096329999999,9.7284852,Entire home/apt,80,1,12,2024-06-23,3.67,3,234,12,
1087658330055723160,Casa Dei Talenti,392969278,Marina,,Parzanica,45.7328,10.04784,Entire home/apt,113,1,0,,,15,169,0,016159-CIM-00025
1087750240513335797,"Papalina’s House
-Appartamento con posto auto-",267933524,Guido,,Bergamo,45.704936003557826,9.677795358002186,Entire home/apt,75,1,40,2024-06-26,9.45,1,333,40,
1088240131357453486,appartamento in villetta,250730714,Monia,,Mapello,45.705432571116475,9.522189889717476,Entire home/apt,67,2,0,,,1,275,0,
1088298602166781517,Casa Green: Appartamento vicino a Ospedale XXIII,130391700,Sara,,Bergamo,45.6793341,9.6496239,Entire home/apt,80,2,3,2024-05-19,0.89,1,52,3,
1088401812900018036,ampio trilocale in esclusiva zona montana,30790303,Adele,,Vilminore di Scalve,45.99857218540722,10.074653644031953,Entire home/apt,86,2,0,,,1,220,0,
1088411823841604169,Casa in montagna con giardino privato,17592396,Rehina,,San Giovanni Bianco,45.86974619999999,9.6738621,Entire home/apt,152,3,0,,,1,34,0,
1088426818323600096,"AK Homes - Entire House, close to the airport",45519313,Alessio,,Bergamo,45.667507635604416,9.676926455489903,Entire home/apt,250,1,5,2024-06-16,2.17,3,90,5,
1089032773422520174,La Casa Rosa del Lago d'Iseo,210907447,Marc,,Predore,45.68259256027113,10.016060927241186,Entire home/apt,197,5,0,,,1,258,0,
1089062813362871050,Casa Valto Citta Alta,561496613,Noemi,,Bergamo,45.71228,9.65676,Entire home/apt,81,2,2,2024-04-17,0.76,1,141,2,
1089644224012077982,Presolana View,561641663,Giuditta,,Vilminore di Scalve,46.0047168,10.1121377,Entire home/apt,83,1,0,,,1,165,0,016243-LNI-00004
1089790273552327073,Accogliente casa di montagna,127156975,Monica,,Albino,45.75317,9.86391,Entire home/apt,100,1,0,,,1,259,0,
1089848775059657624,Ophelia Charme&Relax,561694075,Federica,,Bergamo,45.7030971,9.6614001,Entire home/apt,113,1,1,2024-05-08,0.56,1,156,1,
1090368193873900994,Affittimoderni Bergamo Caravaggio,21763382,Compagnie Immobiliari Associate,,Bergamo,45.70567677181491,9.689035994496363,Entire home/apt,141,1,0,,,13,148,0,
1090386717580961119,Apartment Pora mountain view close to Iseo lake,561819872,Paola,,Castione della Presolana,45.90071,10.02016,Entire home/apt,99,2,1,2024-04-01,0.33,1,360,1,016064-LNI-00012
1090512409578721452,House ss 470,378007138,Roberto,,Olmo al Brembo,45.9724303,9.649680199999999,Private room,100,1,0,,,1,270,0,
1090538909793294590,Stanza Matrimoniale in Centro,406893017,Florian,,Bergamo,45.69094283390887,9.67214331325676,Private room,54,1,31,2024-06-12,7.05,3,343,31,
1090606683654860483,Charming Apartment next to the Golf Club,185124417,Angelica,,Barzana,45.74105609999999,9.564064000000002,Entire home/apt,110,2,3,2024-06-22,1.80,3,170,3,016021-CNI-00003
1090690061125045476,Chalet Del Drago - Mountain Retreet,39737131,Andrea,,Oltre il Colle,45.88948167270312,9.770935736596584,Entire home/apt,92,1,0,,,1,219,0,016146-LNI-00003
1090731290129814751,Appartamento con giardino,213905718,Viviana Carmen,,Bergamo,45.68224,9.67311,Entire home/apt,85,2,0,,,1,5,0,
1090739295847750864,Apartament with frescoes,436661395,Inga,,Bergamo,45.70284671775502,9.664143584668636,Entire home/apt,73,1,35,2024-06-26,7.78,2,209,35,
1091091487423854762,Appartamento Three Towers,363651026,Federico,,Bergamo,45.71092044354542,9.698740760484235,Entire home/apt,61,1,14,2024-06-02,3.36,1,107,14,CIR 01624 CNI 00835
1091136871126514028,Junior suite in Bergamo Centro,61414283,Jes,,Bergamo,45.68699182456157,9.66423201406614,Entire home/apt,104,1,7,2024-06-21,1.67,17,4,7,
1091198859527295601,Bella Ciao Old Town,539335572,Manuela,,Bergamo,45.7045408,9.6611617,Entire home/apt,101,1,5,2024-05-23,1.55,2,198,5,016024-LNI-00170
1091223767650106552,FEEL - Porta Nuova Room 1,384031133,Feel,,Bergamo,45.69403652486589,9.672816751963591,Private room,116,1,2,2024-04-19,0.47,35,263,2,
1091232098719371755,FEEL - Porta Nuova Room 2,384031133,Feel,,Bergamo,45.69361862053435,9.672364449386873,Private room,,1,2,2024-06-07,0.51,35,264,2,
1091234478796219596,FEEL - Porta Nuova Room 3,384031133,Feel,,Bergamo,45.692374497825185,9.671381192810857,Private room,103,1,4,2024-05-29,0.94,35,245,4,
1091235722605648359,FEEL - Porta Nuova Room 4,384031133,Feel,,Bergamo,45.693309308760114,9.672352779828394,Private room,,1,2,2024-06-11,1.00,35,240,2,
1091337414895046777,Iseolakerental - La Villina Zù,30792380,Nala Srl,,Riva di Solto,45.76121414257024,10.03758171324462,Entire home/apt,220,4,2,2024-04-28,0.70,47,74,2,016180-CNI-00018
1091866570620978606,Trescore Balneario Bus500m 8Posti  Wi-FiCheckin24h,251620538,Ely,,Trescore Balneario,45.694119272769626,9.83554009348154,Entire home/apt,181,1,1,2024-06-14,1,6,250,1,016218-CIM-00006
1092650778880297604,Bilocale in Affitto Ranica BG,562332958,Magda,,Ranica,45.7263363,9.7203616,Private room,85,1,0,,,1,269,0,
1092659189754752269,Ampio bilocale con terrazzo,562334071,Rosemarie,,Bergamo,45.69411965704523,9.682286550769351,Entire home/apt,71,2,12,2024-06-19,3.16,1,219,12,
1092805789072172840,portola apartment 2,1122205,Corinne,,Roncola,45.771470700356346,9.55965243279934,Entire home/apt,150,1,0,,,11,270,0,
1092908110665250731,La dolce vita at the lake-side,12153876,Giselle,,Monasterolo del Castello,45.7593370228308,9.920291181480358,Entire home/apt,90,3,4,2024-06-08,2.14,1,61,4,016174-LNI-00013
1093389349799264706,IseoLakeRental - Borgo Lago,30792380,Nala Srl,,Riva di Solto,45.77374796451325,10.03938402916113,Entire home/apt,143,3,2,2024-06-02,0.76,47,62,2,016180-CNI-00026
1093422096582128151,IseoLakeRental - La Villina Zù piano terra,30792380,Nala Srl,,Riva di Solto,45.76107772042069,10.037616814694648,Entire home/apt,220,3,0,,,47,58,0,016180-CNI-00018
1093452672853594748,"Lu R&A
a 800 metri dal centro storico
Apt.: 102",53418581,Tiziano,,Bergamo,45.68343995247578,9.654826896613974,Entire home/apt,120,2,3,2024-04-08,0.85,2,19,3,
1094070718499974363,La Vecchia Filanda 4 - Alzano Lombardo - by Host4U,129095545,HostForYou,,Alzano Lombardo,45.73413650619807,9.728004086379281,Entire home/apt,56,1,7,2024-05-25,1.75,3,331,7,016008-LNI-00005
1094198355294849584,[BGY/CITY] Confortevole appartamento nel BORGO,468505953,Alessandro,,Bergamo,45.6951448,9.6869999,Entire home/apt,134,1,6,2024-06-18,3.16,5,103,6,016024-CIM-00704
1094245340373659464,BergHome - Scoprire la bellezza,553662966,Berghome,,Bergamo,45.69382697292411,9.686107003849514,Entire home/apt,90,1,2,2024-04-18,0.80,1,311,2,
1094264510843444136,Amazing lake view apartment!,31988868,Diana,,Fonteno,45.7615742,10.0236133,Entire home/apt,104,2,1,2024-06-05,1,1,200,1,
1094328569273393467,Luxury House Treviolo BG: vicino aeroporto Orio,217385046,Chiara,,Treviolo,45.6783513,9.6292561,Entire home/apt,94,1,6,2024-06-24,2.09,1,173,6,016220-CIM-00004
1094623008809844420,Camping Eurovil 2,496922659,Holidu,,Predore,45.679659481425404,10.002926336281348,Entire home/apt,116,1,0,,,1,364,0,016174-CAM-00001
1094776033916574197,casa vacanze tania,562835920,Tania,,Bracca,45.8106157,9.689148699999999,Entire home/apt,89,1,1,2024-05-12,0.60,1,261,1,
1094783429919289539,Granpanorama Legami Charme&Relax,562837601,Alberto,,Bergamo,45.70492167109371,9.669270473716457,Entire home/apt,201,1,1,2024-04-19,0.41,2,19,1,016024-CNI-00771
1094876801654890243,Al Nido Legami Charme&Relax,562837601,Alberto,,Bergamo,45.70480024940559,9.669224126705949,Private room,92,1,0,,,2,127,0,016024-CNI-00689
1094895938806594986,@-L'angolo del Giramondo-@,35702382,Emanuele,,Bergamo,45.6681129,9.6373112,Entire home/apt,71,1,2,2024-05-17,1.00,1,320,2,016024-LNI-00144
1094904082487425818,Green Valley,192633847,Beppe,,Clusone,45.8875853480487,9.93274840000001,Entire home/apt,83,1,4,2024-06-16,1.54,1,177,4,
1095326461319611429,Casa in Piazza,58504623,Barry,,Albino,45.76283087334903,9.801019500433176,Entire home/apt,75,3,4,2024-06-24,2.35,1,197,4,016004-LNI-00003
1095509653694045875,Confortevole Casa GromoSanMarino,563021158,Giovanna,,Gandellino,45.9987366218657,9.943992325806283,Entire home/apt,42,2,2,2024-06-03,0.94,1,88,2,
1095512503507721110,Green home,103270647,Loris,,Bergamo,45.68271463677468,9.670766117754049,Entire home/apt,85,2,1,2024-04-02,0.33,1,270,1,
1095625072371653572,Flat in Foppolo,418254875,Sarah,,Foppolo,46.0461356952134,9.755529490698875,Entire home/apt,80,1,0,,,1,269,0,
1095646288097489761,Apartamento al lago,76073816,Yoanne,,Ranzanico,45.7910493,9.9512974,Entire home/apt,114,1,11,2024-06-27,3.88,1,224,11,
1095722907303442370,Appartamento Vista Lago,19399371,Paolo,,Castro,45.8033033559868,10.0647388639543,Entire home/apt,,1,0,,,1,254,0,
1095727593673924818,La casa di Bibi,88102513,Simone,,Bergamo,45.690160478242966,9.690982572875567,Entire home/apt,72,1,36,2024-06-15,8.50,2,204,36,
1095751922290702108,Appartamento la Nicchia -Colere,562921936,Matteo,,Colere,45.97384324307181,10.078719136032511,Entire home/apt,80,1,3,2024-05-19,1.00,1,125,3,
1095843356295451059,Travi a vista del 1600,61414283,Jes,,Bergamo,45.68692773322695,9.664393158138406,Entire home/apt,251,1,0,,,17,251,0,
1095921613962041983,"Central 2-Bed flat, Bergamo",563144255,Noemi,,Bergamo,45.69830050954573,9.681926295161247,Entire home/apt,100,1,31,2024-06-28,7.62,1,129,31,
1096186996741063353,Borgo 90,35071783,Carlo,,Bergamo,45.6951448,9.6869999,Entire home/apt,111,1,13,2024-06-13,3.48,1,129,13,016024-LNI-00135
1096397919949421857,Casa Lago - Luxury apartment. Large swimming pool.,74585948,Patrick,,Tavernola Bergamasca,45.71005117811083,10.041269697700425,Entire home/apt,161,1,0,,,3,170,0,016211-CNI-00032
1096520392484984950,Appartamento con vista unica,290479342,Alberto,,Castione della Presolana,45.91723,10.0523,Entire home/apt,160,3,0,,,1,302,0,
1096858217932651821,Sun Holiday Home,563361099,Moon And Sun Holday Home,,Bergamo,45.69243839086422,9.665778649890568,Entire home/apt,123,3,1,2024-05-09,0.57,2,249,1,
1096900643039422500,Casa Tequila a 5 minuti da tutto,40776508,Vincenzo,,Bergamo,45.67944795840726,9.677307971827686,Entire home/apt,150,1,1,2024-04-27,0.46,3,247,1,016024-CNI-00813
1097048320353816993,Monolocale “La Tavernetta” a Schilpario,206829322,Annalisa,,Schilpario,46.00958163701487,10.153388174487004,Entire home/apt,87,1,0,,,1,118,0,
1097135159591718415,Best View Boutique Apartment,563430176,Riccardo,,Bergamo,45.70403226322603,9.663166906745898,Entire home/apt,182,1,2,2024-03-17,0.56,2,299,2,016024-LNI-00162
1097152334892140642,Best View Boutique Apartment,563430176,Riccardo,,Bergamo,45.70400978529341,9.663177635581958,Entire home/apt,169,1,1,2024-05-28,0.88,2,316,1,016024-LNI-00163
1097800083586870615,IseoLakeRental - Oasi Azzurra,30792380,Nala Srl,,Fonteno,45.76057644594137,10.027042000555415,Entire home/apt,84,2,6,2024-06-15,1.48,47,323,6,016102-LNI-00006
1097800477098184321,IseoLakeRental - Le Terrazze,30792380,Nala Srl,,Fonteno,45.76103343808609,10.028144539672859,Entire home/apt,118,2,5,2024-06-21,1.23,47,303,5,016102-LNI-00007
1098555409474453814,Casa Bia,398562510,Ilaria,,Bergamo,45.703775583635,9.663819707930088,Entire home/apt,101,1,12,2024-06-14,3.36,1,150,12,
1098559271632615372,Monolocale,563750223,Riccardo Giovanni,,Urgnano,45.5985283,9.6959661,Entire home/apt,52,5,0,,,1,268,0,
1099708722787741281,Fabula Home Rental - Trivia Bellavista,459668682,Lara,,Solto Collina,45.785688529655964,10.03454662635041,Entire home/apt,352,1,2,2024-05-30,1.50,24,63,2,
1099726569020500845,Fabula Home Rental - Monti e Lago,459668682,Lara,,Solto Collina,45.78567356627177,10.034578812858589,Entire home/apt,198,1,2,2024-05-25,0.94,24,93,2,
1099800213854382043,Attico Panoramico con Terrazza,547826237,Ruggero,,Bergamo,45.69385269993365,9.662278228311138,Entire home/apt,92,1,4,2024-06-19,1.21,1,321,4,016024-LNI-00160
1099881569571816319,The House of Teresa - Magnificent Mountain View,489189313,Davide,,Ardesio,45.94342,9.92316,Entire home/apt,67,2,6,2024-06-10,1.75,1,64,6,016012-LNI-00004
1099907066507537385,Fabula Home Rental - Palazzo Cinquecento,459668682,Lara,,Lovere,45.81654936736014,10.07338520000002,Entire home/apt,88,1,0,,,24,63,0,
1099921467567557915,Fabula Home Rental- Palazzo Cinquecento-Depandance,459668682,Lara,,Lovere,45.8165718,10.0733852,Entire home/apt,72,1,0,,,24,58,0,
1099939081711644144,Casina con giardino privato,563552207,Desiree,,Comun Nuovo,45.6254336,9.6693751,Entire home/apt,65,2,13,2024-06-09,3.22,1,251,13,
1100046600349040467,[NEW] Casa sulle mura Romane,105014966,Elia,,Bergamo,45.70617,9.66473,Entire home/apt,83,1,4,2024-06-26,4,1,332,4,CIR 016024 CIN 00882
1100078486992258552,"B&B Sole, Neve e Relax.",563061584,Andrea,,Clusone,45.88857962531007,9.946091788911735,Entire home/apt,99,1,1,2024-04-01,0.33,2,236,1,CIR: 016077-BEB-00010
1100589103921935127,Onda del Lago,564251625,Francesca,,Castro,45.804474426678084,10.061720602045439,Entire home/apt,119,2,0,,,1,73,0,016065-CNI-00016
1100694405703399415,Holidays house on Iseo Lake [Casa Giovanni],564277568,Davide,,Predore,45.680421981733254,10.02254911369469,Entire home/apt,94,1,4,2024-06-16,2.03,1,247,4,
1101227687162422317,Rifugio alle Cascate del Serio,362789810,Marco E Ilenia,,Valbondione,46.0335197,10.0074756,Entire home/apt,65,1,6,2024-05-17,2.12,1,258,6,016223-LNI-00004
1101290087924726688,Suite Perla,502587947,Alex,,Oltre il Colle,45.8899051,9.769927,Entire home/apt,79,1,2,2024-05-12,0.77,7,207,2,
1101428272374321475,Grand Central 1845 - Design 2BR and A/C,199444892,Flavio,,Bergamo,45.6897226,9.668695999999999,Entire home/apt,221,3,8,2024-06-15,2.14,22,130,8,016024-CNI-00837
1101979593445213834,offresi alloggio,564267948,Stefano,,Villongo,45.67260850205144,9.927065753432835,Shared room,43,1,0,,,1,269,0,
1102127889940139934,La casa sul lago,515515516,Jlenia,,Ranzanico,45.786179842104055,9.93186224824929,Entire home/apt,120,1,0,,,2,249,0,
1102137056640739401,Fabula Home Rental - La finestra sul lago,459668682,Lara,,Lovere,45.81746,10.07497,Entire home/apt,88,1,4,2024-06-01,1.29,24,89,4,
1102177938433869541,Appartamento Burattino - Immobili e Soluzioni Rent,503338653,Marco,,Bergamo,45.70971449276549,9.69661362842573,Entire home/apt,135,1,0,,,10,101,0,
1102222539301839404,Chic and Fresh Studio,89379884,Ulker And Marco,,Bergamo,45.704950049982614,9.699238218716378,Entire home/apt,59,2,0,,,2,261,0,
1102230522168060407,Modern and Fresh Studio 2,89379884,Ulker And Marco,,Bergamo,45.704249836685584,9.698393927542131,Entire home/apt,58,2,5,2024-06-03,1.97,2,255,5,
1103398492645238384,La Divina. Accogliente bilocale,564919349,Tullio,,Dalmine,45.65365509999999,9.6070921,Entire home/apt,60,1,5,2024-06-03,1.65,1,306,5,
1103447962917401580,"""La casa di Alice""",564781399,Christian Leone,,Bergamo,45.69586930000001,9.683669,Entire home/apt,67,2,25,2024-06-27,6.88,1,111,25,016024-LNI-00171
1103559395317604780,Dolce Vita Bergamasca,61414283,Jes,,Bergamo,45.6949097,9.6805042,Entire home/apt,102,1,15,2024-06-22,3.98,17,253,15,
1103607005032458515,Il Giardinetto,149531835,Francesco,,Riva di Solto,45.7726416,10.0360937,Entire home/apt,84,2,2,2024-05-01,0.66,1,166,2,016180-CNI-00063
1104166052563514134,Casa Chimera,26934999,Vincenzo,,Bergamo,45.7070447698903,9.686171880950937,Entire home/apt,90,2,6,2024-06-02,2.34,1,348,6,016024-LNI-00168
1104241877918985975,Panoramic apartment St.Anna,9210159,Deborah,,Bergamo,45.6967748,9.6831201,Entire home/apt,100,2,6,2024-05-18,1.68,2,216,6,016024cni00842
1104350571149520585,Casa dolce Casa,565148272,Heorhi,,Sant'Omobono Terme,45.822665636448285,9.511788412928581,Private room,77,2,0,,,1,269,0,
1104855355061249491,Il Borgo a Bergamo 13,470955550,Marcelo Eduardo,,Bergamo,45.69324325403689,9.702664465606707,Entire home/apt,57,1,21,2024-06-24,5.53,12,267,21,
1105025225036391149,La marmotta gialla • apartment • lakes • mountains,350281286,Cécile Et Amélie,,Clusone,45.88676401463273,9.94577737837767,Entire home/apt,72,4,1,2024-06-24,1,1,47,1,
